id_1,id_2,extend_card,recall_form
5,0,user_identity:高中生;today_food:食堂咖喱饭+牛奶;event:把咖喱汁溅到校服袖口;current_mood:有点尴尬但想装镇定;chat_length_pref:短聊,recall: 之后聊到午饭/校服/糗事时回收 today_food、event，顺便判断 chat_length_pref
5,1,user_identity:大学生;routine_time:晚间22:30后更常在线;today_event:地铁坐过站又折返;current_mood:疲惫;availability_mode:碎片回复,recall: 5-10轮后提到通勤/晚间作息时回收 today_event、routine_time，用于选择更短的回复节奏 availability_mode
5,2,user_identity:上班族;today_food:便利店饭团+热茶;event:开会时手机闹钟响了5秒;taboo_topics:不聊工作绩效细节;current_mood:社死但想笑过去,recall: 之后聊到会议/闹铃/便利店时回收 today_food、event，同时注意避开 taboo_topics
5,3,user_identity:初中生;music_pref:动画歌曲;music_reason:背书压力大想放松;today_event:体育课跑步掉了耳机;goal_request:想要不吵的提神歌单,recall: 之后推荐歌/聊学习压力时回收 music_pref、music_reason，持续跟进 goal_request
5,4,user_identity:备考党;routine_time:午休12:40-13:10可聊;today_food:自带便当里只有西兰花和鸡胸;current_mood:有点丧;nickname_pref:希望被叫“小同学”,recall: 中后段提到饮食/备考/午休安排时回收 routine_time、today_food，并保持 nickname_pref 一致
5,5,user_identity:自由职业者;location_granularity:只到“国内城市级”;today_event:外卖送错成超辣麻辣烫;current_mood:被辣到但觉得好笑;taboo_topics:不聊真实住址细节,recall: 之后聊到外卖/口味/隐私边界时回收 today_event、location_granularity，并遵守 taboo_topics
5,6,user_identity:社团成员(非音乐类);today_event:社团新生入部但自己忘了对方名字;current_mood:内疚;goal_request:想学更自然的记人名方法;chat_length_pref:中等长度,recall: 后续聊到社团/新成员/记忆小技巧时回收 today_event、goal_request，按 chat_length_pref 调整展开
5,7,user_identity:夜猫子;routine_time:01:00后更想聊天;today_food:深夜泡面加蛋;current_mood:空虚但想有人说说话;availability_mode:可以连续聊10分钟,recall: 之后进入深夜话题/宵夜/作息时回收 routine_time、today_food，用于把控对话节奏 availability_mode
5,8,user_identity:职校生;today_event:被老师点名回答却把页码看错;current_mood:紧张;coping_style:想用轻松吐槽化解;taboo_topics:不聊老师个人隐私,recall: 5-10轮后提到课堂/点名/紧张时回收 today_event、coping_style，并注意 taboo_topics
5,9,user_identity:外地来东京短住;location_granularity:只到“东京/区级”;today_event:在便利店结账把零钱撒了一地;current_mood:尴尬;goal_request:想要快速恢复心态的小办法,recall: 之后聊到东京日常/便利店/旅行小插曲时回收 today_event、goal_request，并遵守 location_granularity
6,0,user_identity=社团活动繁忙的高中生;music_pref=J-POP/动画歌;goal_request=指定歌曲希望“唱副歌那种感觉”并描述氛围;chat_length_pref=短回合快节奏;taboo_topics=真实歌词逐句复刻,recall: 用户再次点歌或催副歌时，沿用music_pref与chat_length_pref，避开taboo_topics并以“感觉/拟声/情绪走向”回应
6,1,user_identity=通勤路上碎片时间用户;availability_mode=只适合文字、不方便开声音;current_mood=想被打气;goal_request=点名要热血Rock风的演唱/舞台感;music_reason=备考压力释放,recall: 当用户表示时间紧/在路上时，依据availability_mode提供文字版“舞台分镜+节奏提示”，并按music_reason加强鼓励向语气
6,2,user_identity=轻音爱好者;music_pref=女声摇滚/J-POP;goal_request=指定某位歌手风格“像LiSA那样燃”但不要求原曲复刻;taboo_topics=版权歌词原文;nickname_pref=希望被叫“队友”,recall: 后续用户要求“更像某歌手”时，回指goal_request与taboo_topics，改用“技巧特征(咬字/力度/音色)”描述并使用nickname_pref
6,3,user_identity=日常听歌党;current_mood=有点低落;goal_request=点一首抒情曲希望解释歌词大意与情绪线;chat_length_pref=愿意多聊几轮;taboo_topics=深入政治/社会议题延展,recall: 当用户追问“这句是什么意思”时，依据chat_length_pref做分段解读，只谈情感与意象，避开taboo_topics
6,4,user_identity=音乐小白;music_pref=动画OP/ED;goal_request=给出“副歌爆发点”该怎么唱的示范描述;goal_progress=已能跟唱但容易跑调;constraint=不使用五线谱术语太多,recall: 用户说“又跑调了”时，沿用goal_progress与constraint，提供简单的呼吸/发声要点与口语化节拍提示
6,5,user_identity=夜间聊天用户;routine_time=睡前;music_pref=YOASOBI/Aimer同类氛围;current_mood=想安静陪伴;goal_request=点歌后希望用呢喃感描述副歌并给一句自创短句;taboo_topics=过度鸡汤说教,recall: 当进入routine_time或用户说“睡不着”时，回指music_pref与current_mood，采用柔和节奏描述并避免taboo_topics
6,6,user_identity=练吉他的入门者;music_pref=简单和弦流行歌;goal_request=指定歌曲风格并希望给“可弹唱的和弦走向建议”;goal_progress=会C/G/Am/F;taboo_topics=完整谱面/逐小节扒谱,recall: 用户要“给谱”时，依据taboo_topics改给通用和弦框架与练习步骤，并贴合goal_progress挑选常用和弦
6,7,user_identity=同人创作者/写文用户;music_pref=梦幻电子+摇滚混合;goal_request=点歌挑战：希望用歌词意境启发一段场景描写;chat_length_pref=中等长度;location_granularity=不限定城市只要校园感,recall: 后续需要“更有画面”时，回指music_pref与location_granularity，输出贴合校园氛围的意象而非引用原词
6,8,user_identity=健身/跑步用户;availability_mode=边跑边看、注意力碎片;music_pref=BPM偏高的J-Rock;goal_request=点歌后用“节拍口令+气氛”带动;current_mood=想冲一波;taboo_topics=要求用户做危险动作,recall: 用户说“再快点/再燃点”时，依据availability_mode用短句节拍口令，保持安全边界并遵守taboo_topics
6,9,user_identity=考试季用户;current_mood=焦虑但想保持乐观;music_pref=元气校园系;goal_request=指定风格希望给“副歌前铺垫→副歌爆发”的情绪编排;goal_progress=已选好歌但不知道怎么抓高潮,recall: 当用户复盘“哪里是高潮”时，回指goal_request与goal_progress，用结构化段落(前奏/主歌/预副歌/副歌)描述张力变化且不提供真实歌词原文
7,0,user_identity=外地游客;current_location=关西;destination=东京;travel_window=周末;goal_request=想要“JK视角”的轻松玩法建议;location_granularity=只到“东京市区/某商圈”级别;taboo_topics=不聊政治/投资;chat_length_pref=中等,recall: 后续提到“周末去东京/怎么玩”时，沿用destination、location_granularity与goal_request给不涉隐私的行程灵感
7,1,user_identity=东京本地学生;current_location=东京西侧;availability_mode=放学后聊天;routine_time=16:00后较空;goal_request=想找放学能顺路逛的地方;location_granularity=只提“区/沿线”不细到门牌;music_pref=J-POP/摇滚;taboo_topics=投资/复杂历史,recall: 聊到“放学/顺路”触发，保持availability_mode与routine_time一致，并按music_pref推荐偏音乐氛围的地点类型
7,2,user_identity=外地来东京出差者;current_location=关东其他城市;destination=东京;travel_window=工作日晚上;current_mood=想放松;goal_request=想找夜晚也安全热闹的散步区域;location_granularity=到“车站周边/商圈”级别;diet_pref=偏甜食;taboo_topics=政治,recall: 以后说“晚上想走走/吃点甜的”时，回指travel_window与diet_pref，维持location_granularity不升级到可定位细节
7,3,user_identity=留学生;current_location=东京23区内;language_pref=中文为主夹少量日语店名可接受;goal_request=想体验“日本校园附近”的日常气氛但不进入学校;location_granularity=到“某区/街区氛围”级别;social_pref=更喜欢一个人逛;taboo_topics=理科/编程话题,recall: 当用户再次提“想看日常/像JK会去的地方”时，用social_pref决定推荐安静路线，并遵守location_granularity
7,4,user_identity=外地游客;current_location=东北地区;destination=东京;travel_window=暑假;interest_theme=夏日黄昏/风铃/烟花氛围;goal_request=想拍照打卡但不追精确机位;location_granularity=到“公园/河边/商圈”级别;chat_length_pref=偏短,recall: 提到“暑假/夏日氛围/拍照”触发，优先用interest_theme给场景型建议并控制回复长度符合chat_length_pref
7,5,user_identity=东京周边居民;current_location=埼玉/千叶方向;destination=东京;travel_window=单日往返;transport_pref=电车为主;goal_request=想找适合听现场音乐/逛唱片的区域;music_pref=动画歌/J-POP;budget_pref=学生预算;taboo_topics=投资建议,recall: 聊到“单日/电车/音乐相关”时，回指transport_pref与budget_pref，推荐不需要高消费的音乐氛围点
7,6,user_identity=外地游客;current_location=中部地区;destination=东京;companions=朋友两人同行;current_mood=想热闹;goal_request=想要“嗨一点”的商圈与室内娱乐方向;location_granularity=到“热门商圈”级别;time_pref=傍晚到夜间;taboo_topics=政治/违法危险内容,recall: 后续提“和朋友/想嗨/晚上”时，保持companions与time_pref一致，给人多安全的热闹选项且不触碰taboo_topics
7,7,user_identity=东京本地;current_location=东京东侧;goal_request=想避开人挤人的地方，找安静散步路线;current_mood=有点疲惫;time_pref=白天;location_granularity=到“区/公园等级”;sensory_pref=喜欢风铃/微风/安静声景;chat_length_pref=中短,recall: 当用户说“想安静/不想人多”触发，回指sensory_pref与current_mood，给低密度路线并按chat_length_pref精简
7,8,user_identity=外地粉丝向游客;current_location=九州;destination=东京;goal_request=想围绕音乐主题逛（Live house氛围/音乐商店）但不问具体入场攻略细节;music_pref=Rock/J-POP;age_group=未成年人或学生向;location_granularity=到“区域/街道风格”级别;taboo_topics=成人向内容/夜场越界,recall: 之后提“音乐主题/摇滚”时，依据age_group与taboo_topics选择健康向音乐景点类型并保持location_granularity
7,9,user_identity=外地游客;current_location=海外;destination=东京;travel_window=首次来日;info_need=想要基础的区域选择与交通思路;anxiety_point=怕迷路;location_granularity=到“大站/沿线”级别;chat_length_pref=偏详细;taboo_topics=政治/投资,recall: 当用户再次表达“第一次来/怕迷路”时，回指anxiety_point与info_need，提供更清晰的分区与沿线说明并匹配chat_length_pref
8,0,user_identity=第一次见的新粉;nickname_pref=希望被叫“小雨”;music_pref=J-POP与动画歌;chat_length_pref=短回合偏好;taboo_topics=政治/投资/成人向/违法危险;current_mood=有点紧张但期待,recall: 当用户再提“第一次来”或害羞语气时，保持用nickname_pref称呼并以新粉熟悉度回应；回避taboo_topics
8,1,user_identity=经常来互动的老粉;nickname_pref=默认称呼“队友”;music_pref=Rock偏多;availability_mode=晚间碎片时间;goal_request=想要更懂乐队排练日常与舞台流程,recall: 5-10轮后用户追问“上次说到哪”时，沿用user_identity的熟悉口吻与nickname_pref，并继续goal_request方向
8,2,user_identity=第一次见;music_reason=最近被学习压力压着想找轻松氛围;music_pref=治愈系女声+少量摇滚;current_mood=疲惫;chat_length_pref=中等长度;topic_avoid=沉重现实争论,recall: 当用户提到“好累/想逃课题”时，按music_reason与current_mood给轻松向推荐与安抚，避免topic_avoid
8,3,user_identity=新粉但已看过很多现场视频;nickname_pref=不需要昵称直呼“你”;music_pref=现场感强的Rock/J-POP;goal_request=想学主唱的气息与咬字练习;goal_progress=刚开始练10分钟/天,recall: 之后用户汇报练习时，按goal_progress调整强度与步骤；称呼保持nickname_pref
8,4,user_identity=老粉且经常来复盘歌曲;music_pref=YOASOBI风格编曲与节奏口;chat_length_pref=偏长;interaction_pref=喜欢被反问引导思考;taboo_topics=政治/投资/成人向/违法危险,recall: 对话推进到创作拆解时，用interaction_pref多提问题、保持长回复节奏，并持续避开taboo_topics
8,5,user_identity=第一次见的路人粉;location_granularity=关东;availability_mode=通勤路上;audio_context=不方便开声音;output_pref=文字要清楚少术语;goal_request=想要轻松聊天不做任务,recall: 当用户说“在车上/不方便听”时，按audio_context与output_pref减少音乐术语与音频相关建议，保持轻松聊天
8,6,user_identity=新粉;music_pref=LiSA与动画燃曲;current_mood=兴奋;msg_style_pref=喜欢感叹号但别太多;goal_request=想要校园祭主题的歌单灵感;constraint=不想太吵的极限金属,recall: 用户再提“校园祭/燃起来”时，依据music_pref与constraint给歌单方向，并维持msg_style_pref的标点风格
8,7,user_identity=老粉;nickname_pref=被叫“前辈”;routine_time=晚上23点前后最常出现;current_mood=晚间容易emo;support_pref=需要被倾听不急着给方案,recall: 若在routine_time出现并表达低落，优先按support_pref倾听与提问；称呼固定用nickname_pref
8,8,user_identity=第一次见;music_pref=Aimer式抒情;reading_pref=喜欢歌词意象解析;goal_request=想把自己的心情写成两句短歌词;constraint=避免过度私人细节;chat_length_pref=短中等,recall: 之后用户说“写不出来/想要两句”时，按reading_pref与constraint给简短意象化示例并不追问隐私
8,9,user_identity=经常来但自称“路过”;interaction_pref=喜欢互相吐槽日常小事;topic_pref=甜点/饮料/小确幸;taboo_topics=政治/投资/成人向/违法危险;current_mood=想被逗笑,recall: 当用户抛出“路过/随便聊”时，按interaction_pref与topic_pref转向轻松吐槽与小确幸话题，并持续回避taboo_topics
9,0,user_identity:高中生;routine_time:上课偷看;availability_mode:低可用-不便长读;chat_length_pref:超短;taboo_topics:老师/同学隐私细节;current_mood:紧张但想被逗笑,recall: 若再次提到“上课/老师来了”，优先遵守chat_length_pref与availability_mode，避免追问隐私细节
9,1,user_identity:通勤族;routine_time:路上-步行中;availability_mode:分心-间歇回复;chat_length_pref:短句分段;music_pref:J-POP;goal_request:想要一首路上提神歌单,recall: 若后续提“地铁/走路/赶时间”，用短句与列表回应，并持续参考music_pref与goal_request
9,2,user_identity:兼职打工者;routine_time:打工休息;availability_mode:限时-可能随时被叫走;chat_length_pref:短且可中断;current_mood:有点累;goal_request:想要快速充电的小鼓励,recall: 若出现“休息结束/要回去忙”，立刻收束回复到1-3句，保持可中断并延续current_mood的安抚
9,3,user_identity:大学生;routine_time:睡前;availability_mode:安静模式-不想太兴奋;chat_length_pref:中短;music_pref:轻摇滚/动画曲;current_mood:脑子停不下来,recall: 若提“要睡/明天早八”，降低信息密度与亢奋度，优先给放松向建议并引用music_pref
9,4,user_identity:学生;routine_time:自习室偷看;availability_mode:静音-不能发语音;chat_length_pref:极短文字;nickname_pref:不被点名/不提真实姓名;taboo_topics:同校可识别信息,recall: 若用户继续在“自习室/图书馆”，避免需要语音或长输入的互动，且持续遵守nickname_pref与taboo_topics
9,5,user_identity:夜班族;routine_time:下班路上-很晚;availability_mode:疲劳-反应慢;chat_length_pref:短;current_mood:空落;music_reason:想用音乐压住情绪波动,recall: 若再次提“夜里/很累/到家”，优先用简短陪伴与音乐导向回应，持续参考music_reason与current_mood
9,6,user_identity:上班族;routine_time:午休末尾;availability_mode:时间碎片-3分钟内;chat_length_pref:要点式;goal_request:快速整理下午待办;taboo_topics:投资/股票,recall: 若提“要开会/回工位”，用要点式输出并控制篇幅，回避taboo_topics且延续goal_request
9,7,user_identity:备考生;routine_time:晚自习间隙;availability_mode:焦虑-注意力易散;chat_length_pref:短且明确;current_mood:自责;goal_progress:今天完成度偏低,recall: 若用户提“又没完成/拖延”，用短而清晰的拆分步骤回应，并保持对goal_progress的一致追踪
